#======================================================================================
# Kingdomino AI Experiment
#--------------------------------------------------------------------------------------
# 
# Player strategy:   UCT_TR_C0_1_W0_0
# Opponent strategy: FULL_GREEDY
# 
# Max search time: 1 (s)
# Max playouts: 0
# Runs: 200
# 
# System: Linux 3.20GHz
# Output file: kdom_exp-20180118-072314-rev-9b54a81-cpu-3.20GHz/kdom_exp_UCT_TR_C0_1_W0_0_vs_FULL_GREEDY_T1_P0.dat
# 
# Executing: 'java -jar out/kdom-exp.jar UCT_TR_C0_1_W0_0 FULL_GREEDY 1 0 kdom_exp-20180118-072314-rev-9b54a81-cpu-3.20GHz/kdom_exp_UCT_TR_C0_1_W0_0_vs_FULL_GREEDY_T1_P0.tmp'
# Git Revision: 9b54a81
#--------------------------------------------------------------------------------------
#
# win, score, num_players, available_moves(13), available_draft(13), chosen_draft_position(13), playouts_per_second(13), scores(13), score_diff, opponent_scores(3)
-1 68 4 2 96 36 80 42 10 40 48 6 24 4 16 1 2 4 2 4 3 1 4 4 1 4 1 4 0 1 3 1 2 4 1 1 4 1 4 1 3 0 3735.8 5007.5 6590.9 6133.5 8387.3 9765.0 9901.2 13722.6 33823.8 19177.6 208507.6 303638.5 2068278.0 10 10 11 11 12 20 22 26 33 33 49 55 68 -3 42 71 58
1 60 4 2 96 36 42 80 16 48 30 27 20 10 16 1 2 4 2 2 4 1 4 3 3 4 2 4 0 1 3 3 1 4 1 2 2 1 3 1 3 0 3841.0 5268.9 6310.2 7054.8 8184.7 10944.3 10107.7 12925.2 17876.8 21819.8 240695.4 361848.7 1853711.7 10 10 11 14 14 20 24 25 29 34 38 46 60 1 59 49 46
-1 66 4 1 96 81 66 17 72 9 16 32 12 12 6 1 1 4 3 3 1 4 1 2 4 2 3 2 0 1 2 2 4 1 4 3 1 3 2 3 2 0 3975.0 5245.5 6160.3 6196.3 8832.4 8987.2 11488.2 13232.0 13352.7 26198.3 28732.2 529775.1 1148878.4 10 10 13 14 16 18 22 24 30 39 48 59 66 -4 54 40 70
1 54 4 2 72 44 66 88 80 20 33 4 24 15 1 4 2 3 2 3 4 4 2 3 1 4 3 1 0 2 3 2 1 1 3 2 4 1 2 4 1 0 3694.8 5145.0 6190.7 6581.8 7579.6 8410.8 11212.3 12245.5 18131.6 17306.5 26603.5 1013676.1 1102112.7 10 11 12 13 15 23 28 39 43 45 51 51 54 4 49 44 50
-1 62 4 1 96 72 12 30 33 30 7 12 3 16 2 2 1 4 4 1 3 3 3 1 3 1 4 1 0 1 1 4 2 2 2 4 2 4 1 4 1 0 3813.8 5491.9 6238.9 7414.6 9427.4 9977.7 12166.2 19724.7 18892.1 222150.6 159903.0 843430.2 954803.1 10 10 10 13 13 16 19 26 27 38 40 55 62 -2 64 49 47
-1 42 4 4 24 88 24 19 60 8 56 5 6 2 4 3 4 1 4 2 1 4 1 4 1 2 1 4 0 4 1 3 4 1 4 1 4 3 4 1 2 0 3153.6 5816.3 5846.3 6926.9 9039.4 9067.5 12500.6 12866.5 19125.6 24148.6 316666.8 369375.3 1114189.0 10 13 13 13 20 20 31 31 37 38 40 40 42 -38 79 80 45
1 60 4 1 96 93 54 42 28 42 16 12 16 4 2 2 1 4 3 2 3 2 3 4 2 4 1 1 0 1 2 3 2 3 2 1 3 1 4 4 1 0 3725.4 5223.8 6193.2 6901.1 8759.9 9874.3 11191.9 12212.5 18351.0 18114.7 155709.0 1251886.3 1591825.0 10 10 11 14 15 22 24 27 36 40 44 49 60 5 48 43 55
1 72 4 1 96 93 24 57 30 48 40 2 24 8 1 1 1 4 3 2 3 2 4 4 1 4 4 1 0 1 2 3 2 3 1 1 4 1 1 4 4 0 4269.4 5134.8 6347.9 6817.2 8442.8 10393.8 10351.4 11757.1 20361.1 19412.7 24900.5 1441828.8 2674873.1 10 10 11 13 16 27 33 36 42 48 62 72 72 15 57 57 47
1 63 4 3 96 18 32 63 20 8 24 5 7 8 6 1 3 4 1 2 3 2 4 4 1 1 4 3 0 1 4 3 2 3 1 1 4 4 1 2 4 0 3625.8 5305.0 6582.2 6732.5 8225.9 11702.6 11481.2 13692.8 22189.4 28790.7 29619.7 446287.9 2417383.3 10 10 11 13 16 17 19 21 34 40 42 50 63 9 51 54 44
-1 38 4 3 72 36 48 32 56 18 36 6 12 8 3 1 3 3 2 4 2 4 2 4 1 4 4 1 0 2 3 1 3 1 3 1 4 1 1 4 2 0 3492.7 5640.7 6629.3 6636.0 9234.2 10099.4 11606.5 12433.3 18498.4 19826.4 27514.9 1091508.0 1876236.8 10 10 11 11 14 14 19 20 26 26 32 38 38 -20 58 52 46
-1 53 4 2 72 72 18 14 18 15 5 16 2 7 8 1 2 3 4 1 1 3 3 1 4 1 1 4 0 2 1 4 4 2 2 4 1 4 4 1 4 0 3754.8 5340.6 6195.6 7032.6 9032.5 11893.4 11693.2 16236.0 16632.7 82275.6 349324.0 504230.9 2317951.6 10 10 10 12 15 15 17 21 21 31 38 38 53 -5 58 52 51
