#======================================================================================
# Kingdomino AI Experiment
#--------------------------------------------------------------------------------------
# 
# Player strategy:   UCT_FG_C0_2
# Opponent strategy: FULL_GREEDY
# 
# Max search time: 2.0 (s)
# Max playouts: 0
# Runs: 200
# 
# System: Linux 3.20GHz
# Output file: kdom_exp-20180221-230455-rev-054f5b5-cpu-3.20GHz/kdom_exp_UCT_FG_C0_2_vs_FULL_GREEDY_G200_T2.0_P0.dat
# 
# Executing: 'java -jar out/kdom-exp.jar UCT_FG_C0_2 FULL_GREEDY 2.0 0 kdom_exp-20180221-230455-rev-054f5b5-cpu-3.20GHz/kdom_exp_UCT_FG_C0_2_vs_FULL_GREEDY_G200_T2.0_P0.tmp'
# Git Revision: 054f5b5
#--------------------------------------------------------------------------------------
#
# win, score, num_players, available_moves(13), available_draft(13), chosen_draft_position(13), playouts_per_second(13), scores(13), score_diff, opponent_scores(3)
1 67 4 3 72 88 78 128 81 108 42 22 12 4 3 2 3 3 4 3 4 3 4 3 2 3 2 3 0 2 1 2 1 2 1 2 3 2 3 2 1 0 24.9 25.7 33.4 58.2 70.0 109.1 163.2 406.1 936.8 2549.4 282781.6 448472.7 1119691.5 10 10 12 12 12 12 26 30 41 41 54 54 67 8 44 50 59
1 65 4 1 96 32 72 88 39 28 33 30 21 15 12 2 1 4 2 4 4 3 2 3 3 3 3 3 0 1 3 1 1 2 3 2 2 2 2 2 3 0 26.9 31.9 44.8 63.8 81.7 107.0 228.9 351.3 752.8 2399.9 8101.9 401868.5 1618879.7 10 10 11 11 11 14 17 20 37 42 47 55 65 19 46 40 41
-1 66 4 3 72 108 30 60 32 48 88 8 6 10 2 2 3 3 4 3 3 2 3 4 1 1 2 1 0 2 1 2 2 3 2 1 4 4 3 4 1 0 23.7 28.8 33.7 55.3 79.4 151.1 207.5 396.2 1973.7 7401.6 47520.1 1176361.2 1513124.8 10 11 11 11 13 15 16 18 25 29 31 55 66 -8 42 74 71
-1 46 4 2 48 104 40 34 48 19 60 8 6 8 3 1 2 2 4 4 2 4 1 4 4 1 4 1 0 3 1 1 3 1 4 1 1 4 1 4 2 0 27.5 29.7 36.5 52.8 96.7 109.3 316.5 385.3 690.7 4031.8 6546.9 1070741.9 2071066.1 10 11 11 11 15 17 28 28 28 43 43 46 46 -22 26 68 54
-1 39 4 4 72 108 37 64 69 54 64 6 3 5 12 1 4 3 3 1 4 3 3 4 2 3 1 4 0 2 2 4 1 2 2 1 3 2 4 1 3 0 26.2 31.4 35.8 54.3 58.4 89.3 161.8 309.0 1141.9 1868.9 17089.9 130479.3 2411725.9 10 11 13 18 18 21 29 29 31 31 33 33 39 -38 47 42 77
-1 61 4 3 48 54 72 66 16 32 64 24 4 16 8 2 3 2 3 4 3 2 2 4 2 2 2 4 0 3 2 1 2 3 3 1 3 3 3 1 4 0 24.3 29.2 37.4 36.7 67.8 119.8 214.6 300.7 934.7 6472.3 54641.5 412677.5 2331722.2 10 10 11 11 15 15 21 25 30 32 43 43 61 -5 43 66 57
1 79 4 3 48 72 48 36 26 16 44 16 24 4 4 1 3 2 4 4 2 2 2 4 2 4 2 2 0 3 1 1 3 3 3 1 3 1 3 3 3 0 22.4 24.0 30.4 34.6 72.7 143.2 269.6 372.6 1136.4 1904.8 184300.1 888588.1 2257999.7 10 11 12 12 13 18 21 24 35 41 52 65 79 7 41 53 72
1 95 4 1 96 54 128 28 12 42 72 15 1 28 8 2 1 4 2 4 1 2 3 4 1 1 4 2 0 1 3 1 4 3 2 1 4 4 1 3 1 0 22.9 26.4 32.4 32.3 90.7 123.1 164.7 290.5 1689.5 6678.5 5893.4 677339.6 1383210.7 10 10 13 15 22 22 24 34 46 48 62 78 95 7 61 45 88
-1 50 4 2 72 48 28 14 42 11 16 14 15 16 6 2 2 3 3 2 1 3 1 4 2 3 4 2 0 2 2 3 4 2 4 1 3 2 1 3 1 0 23.3 29.7 42.1 65.8 130.2 146.7 359.8 442.9 1936.8 2466.7 3800.3 826447.4 1493205.7 10 10 11 12 13 13 15 15 19 29 33 45 50 -19 42 47 69
1 60 4 3 72 108 75 78 48 2 42 24 8 16 3 1 3 3 4 3 3 2 1 3 3 2 4 3 0 2 1 2 2 3 4 2 2 3 1 2 1 0 27.2 28.5 30.4 45.1 90.6 119.3 250.0 364.3 1181.3 4752.7 11194.3 654659.6 1431688.9 10 10 11 13 14 17 19 21 25 29 46 60 60 1 48 59 56
1 57 4 1 96 66 16 104 51 42 15 14 12 6 6 1 1 4 3 1 4 3 3 3 2 3 2 3 0 1 2 4 1 2 2 2 3 2 3 2 2 0 27.3 29.5 32.8 64.2 66.6 112.6 243.4 644.5 1693.3 9714.1 293229.3 620957.6 1554235.6 10 10 11 13 13 20 21 24 37 40 44 48 57 7 50 49 44
1 52 4 3 72 93 72 52 20 36 48 24 32 8 6 2 3 3 3 4 2 2 3 4 3 4 2 3 0 2 2 1 3 3 2 1 2 1 3 2 2 0 22.7 26.0 33.3 49.4 97.6 223.5 245.1 413.8 1223.4 3806.3 310671.9 584397.4 1657392.7 10 10 13 13 13 14 16 21 23 29 38 38 52 7 43 45 36
1 63 4 4 48 66 128 88 40 120 40 21 16 6 24 2 4 2 3 4 4 2 4 2 3 4 2 4 0 3 2 1 1 3 1 3 2 1 3 1 2 0 27.2 27.7 36.3 40.7 65.2 131.4 146.0 405.8 854.5 2125.0 294198.2 394911.6 1663981.7 10 11 11 11 11 14 18 21 22 24 29 45 63 2 49 55 61
1 68 4 1 96 54 32 72 63 54 22 18 12 24 4 1 1 4 3 2 4 3 3 2 3 3 4 1 0 1 2 3 1 2 2 3 2 2 1 4 3 0 23.4 26.9 30.3 49.2 56.8 96.8 203.5 598.9 802.5 3745.7 13835.8 1217164.7 2288612.9 10 11 12 15 19 21 24 25 29 39 49 59 68 1 52 51 67
-1 56 4 1 72 144 84 92 72 96 13 24 32 20 4 1 1 3 4 3 4 3 4 1 4 4 4 2 0 2 1 2 1 2 1 4 1 1 1 3 1 0 20.7 27.5 28.9 46.7 73.4 162.4 239.1 780.5 705.0 1785.5 4656.7 905204.9 1713340.4 10 10 10 11 11 12 16 18 20 37 52 56 56 -9 65 61 43
1 64 4 4 48 104 60 80 44 72 30 48 48 9 6 1 4 2 4 2 4 2 3 3 3 4 3 2 0 3 1 3 1 3 2 2 2 1 2 3 3 0 24.9 32.9 36.6 60.0 75.4 181.2 246.3 353.9 687.8 1543.9 20391.6 881090.3 2381297.6 10 11 13 18 18 19 31 36 47 47 50 58 64 9 47 38 55
1 58 4 2 72 112 87 63 36 68 24 36 16 8 9 1 2 3 4 3 3 2 4 4 3 2 4 3 0 2 1 2 2 3 1 1 2 3 1 2 4 0 24.6 26.4 32.9 57.8 83.1 142.2 203.8 377.4 887.4 2798.0 5371.8 578511.5 2396069.4 10 10 10 14 20 23 32 32 43 47 55 58 58 14 38 44 30
1 62 4 3 24 72 69 72 96 76 52 12 12 4 8 1 3 1 4 3 4 4 4 4 2 3 1 4 0 4 1 2 1 1 1 1 3 2 4 1 4 0 23.9 31.2 30.6 59.3 79.8 86.9 156.0 390.1 1212.7 2244.6 361554.4 458702.7 2965437.7 10 11 11 14 18 18 25 29 47 54 55 55 62 3 59 55 52
1 56 4 4 48 44 78 75 40 24 45 20 12 12 6 2 4 2 2 3 3 4 3 3 2 3 4 2 0 3 3 2 2 1 2 2 3 2 1 3 2 0 26.8 31.6 43.0 50.5 85.2 153.1 245.5 416.3 1219.8 2406.4 4787.0 676365.6 1518169.8 10 11 11 11 13 14 16 24 32 42 47 51 56 5 42 42 51
