#======================================================================================
# Kingdomino AI Experiment
#--------------------------------------------------------------------------------------
# 
# Player strategy:   UCTW_TR_C0_5_W1_0
# Opponent strategy: FULL_GREEDY
# 
# Max search time: 2.0 (s)
# Max playouts: 0
# Runs: 200
# 
# System: Linux 3.20GHz
# Output file: kdom_exp-20180217-103756-rev-96c8a72-cpu-3.20GHz/kdom_exp_UCTW_TR_C0_5_W1_0_vs_FULL_GREEDY_G200_T2.0_P0.dat
# 
# Executing: 'java -jar out/kdom-exp.jar UCTW_TR_C0_5_W1_0 FULL_GREEDY 2.0 0 kdom_exp-20180217-103756-rev-96c8a72-cpu-3.20GHz/kdom_exp_UCTW_TR_C0_5_W1_0_vs_FULL_GREEDY_G200_T2.0_P0.tmp'
# Git Revision: 96c8a72
#--------------------------------------------------------------------------------------
#
# win, score, num_players, available_moves(13), available_draft(13), chosen_draft_position(13), playouts_per_second(13), scores(13), score_diff, opponent_scores(3)
1 74 4 1 48 54 60 63 32 32 36 21 18 24 4 1 1 2 3 3 3 2 4 3 3 2 4 2 0 3 2 2 2 3 1 2 2 3 1 3 2 0 4248.7 5016.6 5973.8 6758.5 7423.8 8965.3 10320.1 11556.4 14984.1 21768.7 25644.6 437813.8 1182395.6 10 10 11 13 18 25 25 29 33 42 50 63 74 6 36 68 53
0 58 4 1 96 18 72 12 32 27 15 4 9 9 8 1 1 4 1 4 1 4 3 3 1 3 3 4 0 1 4 1 4 1 2 2 4 2 2 1 3 0 4330.5 4878.3 6391.0 6433.7 8120.5 7985.7 10319.8 11548.2 18577.5 21129.4 115503.9 313928.6 1600867.9 10 10 12 12 14 14 19 24 29 31 41 41 58 0 54 58 47
-1 62 4 1 72 36 60 18 20 26 27 6 4 8 24 2 1 3 2 3 1 2 2 3 1 4 2 4 0 2 3 2 4 3 3 2 4 1 3 1 2 0 4407.2 5035.4 6545.8 6628.0 7919.8 8833.6 10486.4 11875.8 16732.2 18629.6 69867.8 236627.3 1195915.7 10 10 11 14 23 23 32 34 38 38 44 52 62 -10 43 38 72
1 60 4 1 72 36 48 24 72 12 32 5 14 16 4 2 1 3 2 4 2 4 2 4 1 2 4 4 0 2 3 1 3 1 3 1 4 3 1 1 4 0 4092.2 4994.2 6393.3 6892.6 7783.4 8138.3 10556.7 10678.6 15633.6 19488.9 21339.0 311614.8 1505638.0 10 11 12 12 17 17 23 25 38 39 44 46 60 8 52 37 27
1 73 4 1 96 62 81 92 16 64 10 36 33 20 3 2 1 4 2 3 4 1 4 1 4 3 4 1 0 1 3 2 1 4 1 4 1 2 1 4 1 0 4441.2 5054.6 6371.0 6573.2 6904.3 9074.2 8878.2 12332.6 12726.3 17242.6 21280.9 822798.8 1128398.2 10 10 1 5 12 17 19 26 35 46 58 68 73 7 38 66 46
-1 35 4 2 96 81 15 16 15 60 3 8 6 4 8 1 2 4 3 1 2 1 4 1 1 1 2 4 0 1 2 4 3 4 1 4 4 4 3 1 2 0 4091.7 4801.2 5998.7 7125.4 7807.4 9201.8 8625.7 11907.8 14321.4 20472.5 42128.1 233422.1 1221780.1 10 10 13 4 4 10 11 12 15 24 25 28 35 -57 92 55 41
-1 36 4 1 96 18 100 14 56 16 21 5 3 9 4 1 1 4 1 4 1 4 2 3 1 3 3 2 0 1 4 1 4 1 3 2 4 2 2 3 2 0 4226.7 4855.7 6161.9 6430.5 8273.1 8410.8 10741.7 11657.3 17800.2 19289.5 39532.4 460714.7 916529.9 10 10 12 12 16 16 20 26 32 32 35 36 36 -30 66 60 56
1 54 4 2 72 36 40 42 64 14 40 2 18 16 4 2 2 3 2 2 2 4 1 4 1 3 4 2 0 2 3 3 3 1 4 1 4 2 1 3 1 0 4247.4 4796.3 6260.4 6831.4 7582.8 7940.2 10946.2 11241.8 17115.5 18513.8 22287.9 510608.2 1022040.8 10 10 12 15 20 22 25 25 32 34 38 47 54 3 47 51 50
-1 44 4 4 24 104 21 96 16 8 24 12 8 9 1 1 4 1 4 1 4 2 2 4 2 4 3 1 0 4 1 4 1 3 3 1 3 1 2 4 4 0 4294.8 5296.4 5967.9 7056.8 7327.3 9131.1 10934.9 11072.8 16049.0 19364.2 112142.2 906282.7 2289472.9 10 12 12 20 10 11 12 14 20 24 26 44 44 -20 45 44 64
-1 42 4 3 24 54 48 14 32 36 6 16 12 2 4 4 3 1 3 3 1 4 3 2 4 4 1 4 0 4 2 2 4 1 2 3 1 1 4 1 1 0 4088.8 5315.8 6031.9 6723.6 8139.8 7978.0 10012.2 13017.6 13892.4 20093.5 271140.2 307330.8 914998.0 10 12 12 13 15 17 22 24 28 37 42 42 42 -16 53 58 55
-1 38 4 3 48 72 18 54 12 4 24 6 6 12 1 1 3 2 4 1 3 3 1 4 2 3 3 1 0 3 1 4 2 2 4 1 3 2 2 4 1 0 4248.8 5009.8 6130.0 7133.5 7528.2 8906.8 11200.8 11418.8 16290.4 22040.7 24986.4 1009858.9 1155210.8 10 11 11 16 16 17 20 20 24 30 36 38 38 -19 57 53 49
