#======================================================================================
# Kingdomino AI Experiment
#--------------------------------------------------------------------------------------
# 
# Player strategy:   MCE_EG_R
# Opponent strategy: FULL_GREEDY
# 
# Max search time: 10 (s)
# Max playouts: 0
# Runs: 200
# 
# System: Linux 3.20GHz
# Output file: kdom_exp-20180123-201654-rev-be7b6d7-cpu-3.20GHz/kdom_exp_MCE_EG_R_vs_FULL_GREEDY_T10_P0.dat
# 
# Executing: 'java -jar out/kdom-exp.jar MCE_EG_R FULL_GREEDY 10 0 kdom_exp-20180123-201654-rev-be7b6d7-cpu-3.20GHz/kdom_exp_MCE_EG_R_vs_FULL_GREEDY_T10_P0.tmp'
# Git Revision: be7b6d7
#--------------------------------------------------------------------------------------
#
# win, score, num_players, available_moves(13), available_draft(13), chosen_draft_position(13), playouts_per_second(13), scores(13), score_diff, opponent_scores(3)
1 68 4 1 72 32 40 45 39 45 24 27 14 9 6 1 1 3 2 4 3 3 3 4 3 2 3 3 0 2 3 1 2 2 2 1 2 3 2 2 2 0 117.7 123.0 197.9 230.0 301.0 557.3 874.4 933.6 2596.0 4723.1 7127.2 19421.0 38536.1 10 10 11 11 14 19 27 31 34 44 47 55 68 20 48 38 48
1 82 4 3 72 58 72 40 56 51 18 16 16 18 4 1 3 3 2 3 4 4 3 2 2 4 3 2 0 2 3 2 1 1 2 3 3 1 2 3 2 0 112.9 114.5 177.6 243.6 297.0 426.0 616.3 1375.1 2466.0 3358.8 9088.0 19434.5 37577.3 10 11 12 12 12 19 23 31 38 47 59 63 82 35 32 47 27
-1 54 4 3 24 48 72 34 4 16 6 4 2 1 3 1 3 1 3 4 2 1 4 1 1 2 1 3 0 4 2 1 3 4 1 4 4 3 4 2 4 0 109.5 112.1 123.4 175.3 402.9 629.3 661.6 1828.7 2625.3 5339.8 11927.2 16703.8 49142.4 10 11 11 13 15 17 19 25 26 33 39 46 54 -10 41 64 63
1 61 4 2 24 104 24 24 18 18 2 48 16 12 2 1 2 1 4 2 4 2 2 1 4 2 3 2 0 4 1 3 1 3 3 4 1 3 2 3 3 0 125.6 108.9 112.8 257.0 294.7 560.1 914.7 1281.1 1686.3 4632.7 8069.9 24346.8 47682.1 10 11 11 13 13 15 21 30 30 37 45 53 61 12 49 26 34
1 79 4 2 72 64 81 96 21 56 30 32 10 12 4 2 2 3 4 3 4 1 4 3 4 2 3 2 0 2 1 2 1 4 1 2 1 3 2 3 1 0 116.9 114.8 122.4 175.8 270.2 441.5 617.5 1006.5 1936.0 4584.1 7646.6 23213.2 30558.5 10 11 11 14 16 17 24 36 43 49 50 66 79 26 49 53 45
1 75 4 3 96 16 42 56 22 40 6 32 14 8 9 1 3 4 1 3 4 2 4 1 4 2 2 3 0 1 4 2 1 3 1 4 1 3 3 2 1 0 141.8 153.8 167.8 228.8 255.5 673.4 827.9 1787.2 2209.2 5074.0 8253.2 17670.8 31885.0 10 11 12 13 15 19 23 28 32 42 58 64 75 9 66 50 32
-1 57 4 4 24 108 12 30 57 16 24 18 9 6 6 1 4 1 3 1 3 3 2 2 3 3 2 2 0 4 2 4 2 2 3 3 2 2 3 3 1 0 112.8 126.8 155.4 230.7 275.3 453.5 867.2 1879.5 2478.4 4181.3 7371.4 22263.2 29288.2 10 11 11 13 13 15 20 21 25 29 40 50 57 -6 63 51 39
-1 45 4 1 96 93 10 12 8 18 24 4 12 5 8 1 1 4 3 1 3 1 3 3 1 3 1 4 0 1 2 4 2 4 2 2 4 2 4 1 3 0 109.7 103.9 126.3 243.4 272.9 617.0 728.6 1294.6 2831.9 3714.6 12592.5 15413.3 42988.1 10 10 11 13 13 17 21 28 29 29 35 37 45 -20 65 36 62
-1 44 4 1 72 66 112 28 24 39 6 4 24 4 8 1 1 3 3 4 2 4 3 1 1 4 1 4 0 2 2 1 3 1 2 4 4 1 4 1 2 0 109.3 108.1 136.3 161.0 304.5 313.2 761.8 1525.5 3118.7 4034.5 14129.5 17381.9 34661.9 10 10 11 11 13 13 18 20 21 21 30 32 44 -14 58 38 57
-1 51 4 1 96 18 72 44 32 42 10 32 7 8 2 1 1 4 1 3 2 2 3 1 4 1 4 2 0 1 4 2 3 3 2 4 1 4 1 3 2 0 109.2 121.7 173.4 201.6 264.5 429.6 665.5 1569.5 2093.1 8026.3 9071.6 27807.9 41039.2 10 10 12 12 17 19 20 27 31 33 40 44 51 -3 54 30 46
