#======================================================================================
# Kingdomino AI Experiment
#--------------------------------------------------------------------------------------
# 
# Player strategy:   UCT_FG_C0_1_W0_0
# Opponent strategy: FULL_GREEDY
# 
# Max search time: 1 (s)
# Max playouts: 0
# Runs: 20
# 
# System: Mac 2.70GHz
# Output file: kdom_exp-20180118-231022-rev-1903193-cpu-2.70GHz/kdom_exp_UCT_FG_C0_1_W0_0_vs_FULL_GREEDY_T1_P0.dat
# 
# Executing: 'java -jar out/kdom-exp.jar UCT_FG_C0_1_W0_0 FULL_GREEDY 1 0 kdom_exp-20180118-231022-rev-1903193-cpu-2.70GHz/kdom_exp_UCT_FG_C0_1_W0_0_vs_FULL_GREEDY_T1_P0.tmp'
# Git Revision: 1903193
#--------------------------------------------------------------------------------------
#
# win, score, num_players, available_moves(13), available_draft(13), chosen_draft_position(13), playouts_per_second(13), scores(13), score_diff, opponent_scores(3)
1 57 4 3 96 64 58 124 57 51 8 33 10 18 16 2 3 4 4 2 4 3 3 2 3 2 3 4 0 1 1 3 1 2 2 3 2 3 2 1 2 0 18.3 27.0 32.2 55.5 55.8 136.1 349.3 684.2 2991.1 13641.1 16826.2 464495.1 2056369.9 10 10 10 11 11 15 15 17 23 31 34 40 57 9 48 44 36
-1 47 4 2 96 64 10 80 48 27 51 36 18 15 16 2 2 4 4 1 4 4 3 3 3 3 3 4 0 1 1 4 1 1 2 2 2 2 2 1 3 0 17.9 28.6 31.1 58.3 72.0 93.1 200.0 404.9 781.2 2751.3 11241.8 247196.8 2117977.5 10 10 10 12 12 12 16 21 21 25 31 35 47 -17 64 52 50
1 54 4 2 72 54 88 128 12 14 69 8 36 2 24 2 2 3 3 4 4 3 2 3 4 3 2 4 0 2 2 1 1 2 3 2 1 2 3 1 2 0 20.3 26.2 36.6 53.2 71.4 136.5 229.9 457.4 735.4 14131.5 399312.9 521964.5 1828368.7 10 11 12 12 12 13 15 18 20 28 28 36 54 5 47 44 49
-1 11 4 1 72 116 128 56 144 104 16 42 12 16 12 1 1 3 4 4 4 4 4 4 3 3 4 3 0 2 1 1 1 1 1 1 2 2 1 2 3 0 21.1 21.9 25.3 40.7 75.7 103.5 158.8 311.4 914.6 3691.4 6085.8 503111.3 2632555.3 10 10 12 12 12 12 12 12 18 18 10 11 11 -46 57 46 49
1 62 4 4 72 64 44 96 80 88 24 12 14 16 8 1 4 3 4 2 4 4 4 2 2 2 4 4 0 2 1 3 1 1 1 3 3 3 1 1 3 0 18.6 27.8 34.4 50.1 70.0 113.2 236.6 942.3 1353.0 6697.9 10335.7 391325.6 2033207.4 10 12 12 13 14 14 18 26 30 40 46 52 62 16 43 46 37
-1 40 4 4 96 93 64 18 56 14 30 27 12 5 16 2 4 4 3 4 1 4 1 3 3 2 1 4 0 1 2 1 4 1 4 2 2 3 4 1 3 0 16.9 22.7 35.9 58.1 112.7 140.4 423.2 542.7 1043.0 2731.2 413943.5 494767.0 1793651.6 10 10 10 10 11 12 16 16 19 22 30 32 40 -17 57 38 39
1 72 4 2 96 93 81 124 120 72 32 21 10 9 3 1 2 4 3 3 4 4 3 4 3 2 3 1 0 1 2 2 1 1 2 1 2 3 2 4 1 0 15.7 22.8 27.4 36.7 56.7 114.3 245.5 442.9 1031.4 4248.5 16701.0 1161891.7 1680223.7 10 10 11 15 22 26 30 30 32 45 46 52 72 17 55 41 49
-1 46 4 2 96 72 80 54 84 104 30 30 6 16 1 1 2 4 4 4 2 3 4 3 3 2 4 1 0 1 1 1 3 2 1 2 2 3 1 4 4 0 17.0 26.2 34.3 51.3 79.4 114.6 175.5 552.3 1650.5 101687.0 73723.4 1531369.8 3359357.6 10 10 11 13 16 18 21 26 30 34 36 37 46 -9 45 55 43
1 51 4 2 72 112 80 60 52 28 8 42 24 12 8 1 2 3 4 4 2 4 2 4 3 3 3 4 0 2 1 1 3 1 3 1 2 2 2 1 4 0 18.5 22.0 29.0 49.1 119.2 134.3 640.4 838.7 6411.0 13367.9 321885.1 719959.3 3170698.8 10 10 10 10 11 11 15 15 17 34 34 34 51 1 40 46 50
1 71 4 2 48 48 15 72 32 48 40 30 18 2 2 2 2 2 3 1 4 2 3 4 3 3 1 1 0 3 2 4 1 3 2 1 2 2 4 4 4 0 17.7 28.9 37.7 59.2 66.3 257.3 340.5 524.7 882.6 2981.5 393939.7 1273880.2 2099405.1 10 11 11 12 12 17 18 20 26 38 48 61 71 19 39 44 52
-1 38 4 4 48 54 40 48 57 12 32 3 8 24 8 1 4 2 3 4 4 3 2 4 1 4 4 4 0 3 2 1 1 2 3 1 4 1 1 1 4 0 17.6 25.6 34.7 49.3 64.1 116.1 298.6 315.5 2193.8 3322.6 8806.5 588381.2 3334910.7 10 11 11 11 11 11 15 15 20 22 22 28 38 -24 52 44 62
-1 38 4 1 96 93 80 72 14 60 5 16 4 24 6 1 1 4 3 4 3 1 3 1 4 2 4 3 0 1 2 1 2 4 2 4 1 3 1 2 4 0 20.4 25.8 35.4 44.7 101.2 215.5 270.9 1624.9 1421.7 31440.9 9828.0 721617.5 3295205.4 10 10 11 13 16 19 21 23 25 33 35 38 38 -14 52 43 36
-1 61 4 2 48 72 40 20 8 45 4 20 4 8 3 2 2 2 4 2 1 2 3 1 4 1 2 3 0 3 1 3 4 3 2 4 1 4 3 2 2 0 17.5 22.8 23.4 61.5 99.4 155.1 220.7 1063.6 1032.9 34968.5 390530.8 824821.3 2139360.7 10 11 11 13 15 16 18 25 26 33 33 34 61 -2 63 34 59
-1 39 4 1 72 72 57 42 80 18 12 26 6 15 12 1 1 3 4 3 3 4 2 2 2 3 3 3 0 2 1 2 2 1 3 3 3 2 2 2 4 0 19.6 26.3 33.3 54.5 80.9 100.5 349.3 693.7 1124.5 3685.0 15722.6 506872.3 3304408.7 10 11 11 13 14 14 18 24 25 27 31 33 39 -12 51 49 51
1 58 4 4 96 88 104 42 76 8 24 56 14 16 9 1 4 4 4 4 2 4 2 4 4 2 4 3 0 1 1 1 3 1 3 1 1 3 1 2 3 0 15.6 23.9 29.4 49.3 90.5 126.2 450.0 558.3 1326.8 4871.3 7474.0 506572.9 2650463.4 10 11 12 14 16 23 25 27 31 35 49 58 58 3 45 55 33
1 56 4 2 96 66 80 80 22 40 11 8 16 6 8 2 2 4 3 4 4 1 4 1 4 2 3 4 0 1 2 1 1 4 1 4 1 3 2 1 1 0 21.3 25.0 32.8 38.3 69.6 136.9 171.8 800.5 1049.8 3595.0 163786.6 488659.9 1970702.6 10 11 14 16 16 19 19 23 26 31 37 41 56 1 51 53 55
-1 35 4 4 72 84 80 69 51 13 18 4 4 1 4 3 4 3 4 4 3 3 1 3 1 1 1 4 0 2 1 1 2 2 4 2 4 4 4 1 3 0 16.4 23.1 24.9 43.8 61.2 103.6 240.0 405.0 2038.0 4503.4 334086.8 369125.9 1896825.3 10 11 12 16 18 21 26 26 30 32 32 32 35 -45 80 51 50
-1 54 4 1 96 72 80 30 26 60 32 8 15 6 8 2 1 4 4 4 3 2 3 2 2 3 2 4 0 1 1 1 2 3 2 3 3 2 3 1 3 0 20.6 25.5 28.0 43.5 85.5 141.0 234.8 456.3 1306.5 2425.9 324312.4 532811.6 1672762.4 10 10 10 10 11 14 14 19 26 28 33 41 54 -3 43 48 57
1 63 4 3 96 81 39 84 104 60 51 26 32 6 1 1 3 4 3 3 4 4 3 3 2 4 2 1 0 1 2 2 1 1 2 2 3 1 3 4 2 0 17.9 21.9 35.6 45.9 57.0 87.8 243.3 579.5 3596.9 2455.6 206419.5 1700220.7 2122678.8 10 10 11 12 15 17 24 26 28 30 60 63 63 2 39 51 61
-1 18 4 3 48 66 48 39 56 20 48 27 18 4 10 1 3 2 3 3 3 4 2 4 3 3 4 2 0 3 2 2 2 1 3 1 2 2 1 3 1 0 18.6 21.8 36.8 47.1 78.3 110.4 258.6 363.3 1059.9 3434.7 15292.6 719400.7 1974926.2 10 11 13 13 13 3 5 5 10 12 12 16 18 -48 50 56 66
